path,label
data\raw\paper\8dbd1df3-5ad2-44c9-b337-6201d5766a8c.jpg,1
data\raw\cardboard\6d8c49ff-103a-4efa-a6bc-8e281e6a4350.jpg,2
data\raw\cardboard\7dd7139b-a652-45ab-80ba-41e17e0363de.jpg,2
data\raw\metal\0bcf94f6-24e3-42f6-bee8-169a74c288e1.jpg,4
data\raw\plastic\6cebcbdb-4949-471d-8732-2752d6e06d36.jpg,3
data\raw\paper\637d19bc-169e-42a3-82e8-896f5ffb3d5f.jpg,1
data\raw\paper\87dc0b15-5e5d-4e47-9c5f-c9c48733724b.jpg,1
data\raw\cardboard\7fd5ef93-9290-4631-b198-cd7d4f1c2621.jpg,2
data\raw\glass\6e41c644-269e-4bb3-926d-4637a72f9906.jpg,0
data\raw\glass\f23fb4d7-dd84-49d2-bf23-b51ce806c589.jpg,0
data\raw\glass\519a694e-71ca-4f09-8acd-002f2d948fb0.jpg,0
data\raw\glass\2dd74afc-6d33-4db3-b741-fdf031e6a516.jpg,0
data\raw\paper\1f3b2079-2226-454c-8557-1419da6b9d83.jpg,1
data\raw\plastic\399376c3-7dee-45f3-9b56-08eb2636127f.jpg,3
data\raw\paper\e328ff01-62d0-4bd5-9c26-ac3268137c35.jpg,1
data\raw\paper\6f355549-6ee5-4ce1-ab7f-d49b79673211.jpg,1
data\raw\plastic\47b40bae-85b9-4f62-a915-2f12a3052028.jpg,3
data\raw\plastic\1d792ef2-522d-4bda-b2d3-26883fa62ac2.jpg,3
data\raw\plastic\9a777c59-ed37-4869-a767-24c28ab5df34.jpg,3
data\raw\glass\de3bc3ef-5723-4aa9-a8d1-92a20c974dfb.jpg,0
data\raw\metal\f4d21a06-7897-423a-825e-c7147b7760c7.jpg,4
data\raw\glass\bc1dfb8c-6704-4f7c-ac32-9badfe8c0d7e.jpg,0
data\raw\metal\8a165ca3-d1e3-4f93-9d15-4211b3e2130c.jpg,4
data\raw\cardboard\074a90b7-3152-414c-80d8-52764ee8fef8.jpg,2
data\raw\metal\7b71ab82-6e59-4edb-aa1a-1e73afec8f26.jpg,4
data\raw\glass\3a5c78ff-93bb-4431-801b-1f8c11eca973.jpg,0
data\raw\plastic\8721a5ec-f902-4aa9-9160-1fba923bb1fe.jpg,3
data\raw\trash\8a63b14a-5822-4326-a6af-96ed314e3828.jpg,5
data\raw\glass\6bf47cc9-5171-4090-ac13-d22cded1b708.jpg,0
data\raw\paper\107270ed-bf0e-4d03-ad75-84326da754d1.jpg,1
data\raw\plastic\81021011-c9ed-4972-9e6b-f4783d19e26f.jpg,3
data\raw\metal\a62de7c3-d35a-494d-aa8c-0f7ea9251d48.jpg,4
data\raw\glass\3b760d17-2ddf-4f66-8062-028a4a81fa72.jpg,0
data\raw\glass\8e90dd34-e189-432d-8741-1dfd6d7858df.jpg,0
data\raw\trash\d3fcfa27-7fd9-4e7a-b615-75fd0c6d3ec6.jpg,5
data\raw\cardboard\2346380e-5f46-4603-8966-1e713c41d993.jpg,2
data\raw\paper\627edd3b-9692-41e4-add2-14a90003bf9c.jpg,1
data\raw\paper\da814d08-a6a1-4909-9401-041515128a92.jpg,1
data\raw\cardboard\6e780861-ee4e-43d2-85ff-ec0d60676898.jpg,2
data\raw\cardboard\c8af5d8a-88ef-452b-b859-a144513d4c86.jpg,2
data\raw\paper\6abbd656-2871-4892-bc2e-d041890e0a4f.jpg,1
data\raw\metal\dee7fb25-15ff-4d0a-bbba-2376b5b4e23a.jpg,4
data\raw\cardboard\9d4c9fe0-0693-4512-b3c4-d4f0c50eb29e.jpg,2
data\raw\glass\a1f9bad3-3870-4d81-95a5-08eb85c66997.jpg,0
data\raw\paper\000f553e-2d42-43da-83fa-036d9a819261.jpg,1
data\raw\plastic\8164d70c-7bd5-48fd-b672-965b7e65a4ac.jpg,3
data\raw\glass\4abf6159-e7f6-4bbb-9176-403459e9124a.jpg,0
data\raw\plastic\d32d0b0d-b0fe-42ba-a1a7-cce7ac4af6c1.jpg,3
data\raw\glass\189ff564-5a4b-4608-8802-025ee1ff21ba.jpg,0
data\raw\metal\e82ba5ef-0af6-4225-b43d-11482b22ac0d.jpg,4
data\raw\trash\79e6dd8f-0ca6-4d59-b111-6d4ee1bbce78.jpg,5
data\raw\plastic\7a2dd4cd-407e-4df4-bfaa-961b538500c8.jpg,3
data\raw\glass\54a3564c-456a-4611-9ac9-fe8e9a990e7b.jpg,0
data\raw\glass\a0db09b3-0862-40d2-82b9-bde01ab2e750.jpg,0
data\raw\cardboard\e18d6de9-4819-4100-a80d-0f024507af03.jpg,2
data\raw\metal\3a04165a-cb95-48b8-b2fa-f08d395c857f.jpg,4
data\raw\plastic\438e2688-ac6d-4182-993d-fc7f497fd7c2.jpg,3
data\raw\metal\a20c36b3-8685-479e-a8ed-48ba36d70e2d.jpg,4
data\raw\cardboard\84801494-9742-4064-912b-ec76e5d116ea.jpg,2
data\raw\cardboard\c9c33ea0-18a1-4ce0-9f89-05fb72b7eb86.jpg,2
data\raw\paper\d48fd328-d913-4b2b-8201-5b5ac85dd64c.jpg,1
data\raw\paper\db6a5c44-c499-4bc1-8ab9-d39aa212a768.jpg,1
data\raw\paper\f5020c6f-656e-4804-bfd1-f69f9b68b5a4.jpg,1
data\raw\cardboard\74f1bb74-354b-4ab9-b80a-7a645b7aebb6.jpg,2
data\raw\plastic\fe57aa5b-a3ca-486d-b5eb-f212feff8675.jpg,3
data\raw\paper\0541c35d-aac1-4719-a4a3-46721f081bf6.jpg,1
data\raw\metal\ab289479-2410-4b16-a2c7-578fe7501364.jpg,4
data\raw\metal\bc7556a1-a653-4332-b81e-5d10fd394126.jpg,4
data\raw\metal\57bcf541-e18c-4c06-9834-87d7dae81f8c.jpg,4
data\raw\metal\c4b46380-1ce9-42bf-8603-32a69dd8daaf.jpg,4
data\raw\paper\e16103eb-0a6e-4b18-8f54-36bc199c4069.jpg,1
data\raw\trash\8ebbe8b0-4e0d-4093-a00c-40dc83aa6854.jpg,5
data\raw\cardboard\bbaa862c-4d91-48aa-9d4d-56c7cfa6c5f3.jpg,2
data\raw\glass\527b50a4-9381-4dd2-ae58-d9190d4a9048.jpg,0
data\raw\metal\a7d7b0db-8098-4216-a8d7-a2e89dcb4ce1.jpg,4
data\raw\plastic\7bfb2748-4b66-4493-a682-9a89b2c51e22.jpg,3
data\raw\glass\959f66f8-bc1b-43ad-933e-d8c708fe5c96.jpg,0
data\raw\paper\0ba865ef-01dd-44c3-ad0b-d20e0b38e2f9.jpg,1
data\raw\paper\83c2fec9-4a2b-4f3e-8f8e-88f49b87e7f6.jpg,1
data\raw\paper\7fcb0e1f-b341-4918-a2d7-f1568c239fbb.jpg,1
data\raw\plastic\3e0597ed-0793-432d-87e1-45c5471deb9a.jpg,3
data\raw\glass\0e29eeff-5eec-4e98-bd69-0506adf1d57d.jpg,0
data\raw\plastic\940cf97c-9596-4c2c-93f6-0b584988b77c.jpg,3
data\raw\glass\6bf65640-4495-4fdd-bc74-2940a1cd448a.jpg,0
data\raw\paper\1d2979b0-d841-42eb-9b81-70400f9ccdd2.jpg,1
data\raw\paper\ed9c7544-4ae8-44ea-a829-237ef36e261e.jpg,1
data\raw\glass\d199b6ad-79dd-405e-8b0e-f61b24b1b0b6.jpg,0
data\raw\glass\8f539575-f2c7-458b-a683-5d5c03f3d52e.jpg,0
data\raw\paper\3de92d06-8701-41b9-9dae-40f2eaed1f78.jpg,1
data\raw\plastic\88d473fd-673b-49fd-b959-db90fe0b201c.jpg,3
data\raw\metal\2e9a3ce5-2c5d-4e9d-af1e-9b5d1c93c681.jpg,4
data\raw\cardboard\3e8de665-6428-456f-bcdb-1cab40b8b285.jpg,2
data\raw\cardboard\91eb8388-efbc-437a-a0f1-089c3a5a7572.jpg,2
data\raw\glass\800b54d9-14a7-41f3-bfd4-24987d327833.jpg,0
data\raw\cardboard\80c1ad1c-43ea-4131-9d32-db8500c3bd3e.jpg,2
data\raw\paper\c7d116f1-d8f1-47fb-a7e5-b5ae3924487f.jpg,1
data\raw\plastic\2afde935-78ea-4fe1-83cc-5c2449c66ae6.jpg,3
data\raw\cardboard\95ad83c0-5edf-4244-9446-0c5aa56ec8e9.jpg,2
data\raw\cardboard\1123d19a-9409-4671-b507-a3dd35062a74.jpg,2
data\raw\trash\b82b344b-6840-4055-8855-50e96d244fdc.jpg,5
data\raw\paper\92db16c7-5323-4cbe-99bc-bee675f65ab6.jpg,1
data\raw\glass\81b62af4-64e7-4f9a-8c82-e3e6ad268acb.jpg,0
data\raw\paper\6d99e528-8b1a-46a6-b545-3986c1e86c14.jpg,1
data\raw\paper\903c3cc4-e766-4e28-a86f-58713d45517a.jpg,1
data\raw\cardboard\31824a1e-17b3-4f83-89b4-0f5c2994b44a.jpg,2
data\raw\metal\39b118ad-8df5-45a5-872d-17d49c247c67.jpg,4
data\raw\cardboard\89f47eba-f3ea-425c-a0c5-231536d770d6.jpg,2
data\raw\glass\79102e5f-2496-49dc-82be-6cb9681d23a2.jpg,0
data\raw\glass\9ff110fa-6cf0-471c-ba79-afc4b96ea90e.jpg,0
data\raw\glass\001d641f-13b4-46d5-b4ed-7d3d11ff34f8.jpg,0
data\raw\metal\ecd5dc1a-a7eb-4552-9b2c-c132fbc75f1b.jpg,4
data\raw\paper\436a161f-0fd1-4a11-926d-1bbaf503ec3a.jpg,1
data\raw\metal\d4d0a874-b167-450d-9f15-0cfda6b9a0ed.jpg,4
data\raw\metal\73afd0b5-9bb2-44ca-a664-3ed5f26ce13a.jpg,4
data\raw\trash\ba9fb748-e09e-4bcb-9aa0-a988dc679445.jpg,5
data\raw\paper\f122c93c-79a3-4f31-8fdd-9df7856c3523.jpg,1
data\raw\plastic\dbfba3e6-ad2d-47f3-8101-ec7834ae564d.jpg,3
data\raw\metal\07f32e55-87e5-49de-883b-6221b96c1fa7.jpg,4
data\raw\plastic\3247ba21-3e96-4141-a7c3-a67ce62f5f07.jpg,3
data\raw\glass\5c624c63-cd70-4636-8dc0-b27584ade9cd.jpg,0
data\raw\plastic\11da8387-1c23-4c55-a40c-c564979594ea.jpg,3
data\raw\trash\7e0b0cd4-98a5-4a68-872b-84d897e09e28.jpg,5
data\raw\plastic\69c82155-7bd7-4abe-a51f-567cc024ff1d.jpg,3
data\raw\trash\abeca8c0-c9c6-4fa9-92a6-aa114128d636.jpg,5
data\raw\glass\69b725d7-dd12-4b20-850a-29a35e29a041.jpg,0
data\raw\metal\bbaaae39-4314-4ec6-8f6f-f2045c670941.jpg,4
data\raw\paper\a886a8a7-5fc2-4545-bdd1-7535610b2b71.jpg,1
data\raw\paper\4d5385d8-30f4-426e-a89e-e18d72ef183d.jpg,1
data\raw\plastic\e291a798-5e5b-425b-a94a-acc4320d3561.jpg,3
data\raw\glass\3a7941c8-ddd5-45fc-9152-4a72e5cb8eb2.jpg,0
data\raw\paper\690edbd4-b9f3-4c1c-b7f1-06b41f8f9c3c.jpg,1
data\raw\paper\0d356063-d66f-4500-b2a9-2ab110c92ed3.jpg,1
data\raw\paper\e1775093-982d-4151-8fce-7be4eef61c53.jpg,1
data\raw\glass\0950fa84-8df4-4a6a-9263-6295a8f67bfa.jpg,0
data\raw\glass\0669985f-68db-4c23-9bfa-265acacd2f70.jpg,0
data\raw\plastic\7b199c0e-4f78-46ea-b390-5affe5432050.jpg,3
data\raw\paper\523ffec2-fcfa-47aa-b2b8-8ecab79041b4.jpg,1
data\raw\plastic\6f569e02-b902-4a50-8bcd-caf9c38a1b80.jpg,3
data\raw\cardboard\93d554fc-0b64-497f-b175-3c920a59bf2a.jpg,2
data\raw\paper\1d8b94d6-4e05-4f6c-b82a-9ced1643e872.jpg,1
data\raw\plastic\4b28f33b-c2c2-40f7-8ad5-5fa87a579ae0.jpg,3
data\raw\cardboard\aa479f3f-ad81-4ce4-999e-2a6c8acd2c45.jpg,2
data\raw\trash\765f03aa-e5b7-4cb8-bf7a-dd01334d7a35.jpg,5
data\raw\plastic\ed2d3613-ab33-4941-8cb9-c505b9c7fc10.jpg,3
data\raw\glass\9258f2b0-6f16-420d-87f7-9751e1332711.jpg,0
data\raw\cardboard\7f77ab25-99fc-4597-8e57-57c55cc00007.jpg,2
data\raw\glass\91f87f6f-e48e-4687-93b5-3282d7252bf7.jpg,0
data\raw\glass\fea7c862-291d-4a0d-8537-b22de303a486.jpg,0
data\raw\metal\63fc6721-24c8-46d8-99f4-26ae56f25897.jpg,4
data\raw\cardboard\e6e95888-2087-4d2d-a0e7-6b7a96530da5.jpg,2
data\raw\cardboard\2eca98db-b58a-4bae-9fa8-613fe95598c2.jpg,2
data\raw\paper\20b1c946-add5-4f90-802a-f5c5a53190a2.jpg,1
data\raw\metal\219d4849-82f8-435d-8657-a3ddb8406658.jpg,4
data\raw\paper\a13b32eb-fcb1-4b52-a5e7-0a3266639d14.jpg,1
data\raw\cardboard\0149d275-f23d-477c-a5be-4b10f13d1fad.jpg,2
data\raw\paper\51087671-4fc6-4d7d-a3d2-be35d2cc3db1.jpg,1
data\raw\plastic\8a0eac1e-db2f-406a-a552-cfbdcb1b7a1b.jpg,3
data\raw\paper\5fc98e2e-c5f5-4197-88a8-67ae78b05516.jpg,1
data\raw\glass\37fa945f-c399-41a2-8923-3dbb4161c7f6.jpg,0
data\raw\plastic\75b450cd-093a-448b-89d1-12adf9f29206.jpg,3
data\raw\metal\745eb6c5-cd86-4ef9-9225-94dbcb4d8a2b.jpg,4
data\raw\plastic\d70b6fea-2926-43bc-80c1-a5c80e527e57.jpg,3
data\raw\trash\bf85636b-04bb-4765-9e28-a724aa486c88.jpg,5
data\raw\trash\07b4a13c-bc09-4e9d-9022-3ad603799329.jpg,5
data\raw\plastic\b9425cd8-5599-4988-93dc-42622030a93b.jpg,3
data\raw\paper\cf8a90a6-f5ba-4b34-80dc-265e7ddc206f.jpg,1
data\raw\glass\f5caf374-9bb9-4539-80e6-c92ad594551d.jpg,0
data\raw\paper\c057773a-d8f6-427a-874d-dff33eb577e9.jpg,1
data\raw\cardboard\db482691-ff52-4197-bc61-637ed20aac3b.jpg,2
data\raw\paper\370e3695-2999-4400-9cf3-2537a0afd9c9.jpg,1
data\raw\glass\471aa6bb-b657-424d-99b8-ccab8f0fb106.jpg,0
data\raw\plastic\726cc370-0720-4b61-bbc3-860f22edd311.jpg,3
data\raw\paper\2f0cf271-d63d-4fbc-b59e-52ec93ad5fbc.jpg,1
data\raw\glass\baa3d7d1-92ac-4584-a812-98e849647d18.jpg,0
data\raw\plastic\3a43d328-0dff-4e96-a363-74368ecb1c4d.jpg,3
data\raw\plastic\3c5f7825-820e-43cd-94c5-189a2bbe4143.jpg,3
data\raw\cardboard\07692a5e-eb76-48d6-9848-bb9c3be69f5e.jpg,2
data\raw\metal\f3b353b8-a118-4fc4-847c-ac13ecd74eb1.jpg,4
data\raw\glass\30d9a04e-1648-4eb8-bc96-ca0d33e59657.jpg,0
data\raw\metal\d2211556-e68c-44dd-b06a-40b3d0fae3a6.jpg,4
data\raw\glass\ed282d7e-8c9f-45a8-86ab-3dec3af47bd1.jpg,0
data\raw\trash\f5f3299d-3531-44be-9218-014e6760ede1.jpg,5
data\raw\trash\a8893fe7-02f1-48e3-90cc-bb24284e5d2e.jpg,5
data\raw\paper\d0cf0325-c99a-4211-a6cf-4519431b1768.jpg,1
data\raw\plastic\7ef727f0-2fd8-4ff1-8ede-414ece8fb0a6.jpg,3
data\raw\trash\13bf8cf0-7c3a-4dd3-814b-8224dbfb3e72.jpg,5
data\raw\plastic\600a1fb7-5aa2-49be-8082-12fe212064a2.jpg,3
data\raw\paper\5ca7d8c7-9110-4a8a-9022-90da8a6a63f1.jpg,1
data\raw\plastic\00218420-45b5-4e85-baae-ea664309f64b.jpg,3
data\raw\cardboard\eeaf0c89-a895-48e4-878c-51cc1d3a90d5.jpg,2
data\raw\plastic\3b783eac-43b3-485d-98e7-502cb5a67750.jpg,3
data\raw\plastic\d3d0af03-f326-4a90-816d-2a39f27a02cb.jpg,3
data\raw\cardboard\1a84775a-6eac-4669-87e5-44c77c9a4d17.jpg,2
data\raw\paper\6c496eb6-534a-4474-96bd-84d69d18658e.jpg,1
data\raw\glass\a4aec699-6e49-447f-b086-e58228514f6c.jpg,0
data\raw\paper\4f574cca-5da2-4a83-af94-40bac8d534bb.jpg,1
data\raw\paper\0656be8b-c952-425f-a84a-44f64401281b.jpg,1
data\raw\paper\9ced7685-0f03-4512-8011-48a57f439830.jpg,1
data\raw\metal\7ce09367-dd00-4248-ad1f-4f6d4d7e9c2f.jpg,4
data\raw\metal\807268bc-c5b1-4de9-a301-2aa2f5798b24.jpg,4
data\raw\cardboard\89f15ea8-ab5c-47c9-b7e3-aa1c8c2646c4.jpg,2
data\raw\paper\9d46e2d3-f4e3-4656-8149-f67eaaa9bccb.jpg,1
data\raw\trash\e0ba2bfe-5a18-426f-9149-332134098394.jpg,5
data\raw\paper\fce78d4a-0a0e-4dd8-8ab2-606c05df53c3.jpg,1
data\raw\plastic\9c8faa71-96bc-479d-b643-4000d53f49da.jpg,3
data\raw\glass\34f1aad8-5cfc-42e3-82e4-f60db498ccdf.jpg,0
data\raw\paper\c1c95a3b-f15b-40c0-a8eb-9e7f38533a82.jpg,1
data\raw\glass\2d19e691-2779-4d5b-b969-b6cb6c62c6a7.jpg,0
data\raw\cardboard\e192defa-c6f4-4c41-951b-582da6325729.jpg,2
data\raw\cardboard\676e0cd2-cee3-4f47-bf2d-8ddc9a722c23.jpg,2
data\raw\plastic\6a3ceb4a-a8ea-476f-99e0-bcd334b7441a.jpg,3
data\raw\cardboard\b32d9f1f-2a03-4988-9fe4-8c69d7521f82.jpg,2
data\raw\paper\250255fb-dd7d-4ee1-a39a-a6c5c012fbf3.jpg,1
data\raw\paper\3806bb4b-9e9c-4a23-a99a-cd5c1f5b07a7.jpg,1
data\raw\glass\153b425a-92d4-490d-847d-e951a41c3e61.jpg,0
data\raw\plastic\f9db1b43-b927-49b8-9cc7-f608ddbab201.jpg,3
data\raw\metal\62397acc-8a07-4bbc-8282-402fffaadebf.jpg,4
data\raw\metal\9a417c41-1302-42d4-8c32-926b9a1a9981.jpg,4
data\raw\paper\8d015851-d523-4907-9ed0-3991e8ff3b1d.jpg,1
data\raw\metal\c1e30ce6-c6f6-494c-91fb-3fe8974728bf.jpg,4
data\raw\paper\8f316c3b-e1aa-4827-be57-1e6440978638.jpg,1
data\raw\plastic\5bb1fdfb-9c0a-4d99-b0e6-0349619af337.jpg,3
data\raw\glass\b900eb7b-c618-49db-b11a-8560b56b6ac4.jpg,0
data\raw\paper\5f18d719-6e3f-428f-b278-af8169d27aac.jpg,1
data\raw\trash\c23924b6-bfa6-496c-a673-152d97bf011c.jpg,5
data\raw\plastic\5a57f51a-5b48-453f-90c2-51b185ffc0df.jpg,3
data\raw\glass\9eb962c3-9be6-431d-bbf9-b19d78b34bff.jpg,0
data\raw\trash\f0f82aac-35ba-46be-8aff-0acc56e55a30.jpg,5
data\raw\glass\bbc1b614-8f82-4a93-9910-bacf1f0d50d2.jpg,0
data\raw\glass\1c673af2-01a2-4128-a565-3d372ab6fe10.jpg,0
data\raw\metal\fad6d1f1-3a67-4e0c-a22c-85f16c06d612.jpg,4
data\raw\paper\d27a60e0-e229-4b1f-b053-c8bd78d86496.jpg,1
data\raw\metal\95862694-d809-462f-8bc1-d05776d21f72.jpg,4
data\raw\paper\2de0e6d4-bc80-42e4-a650-ed15a1d0923e.jpg,1
data\raw\paper\dec53e30-d9a8-4fd5-b9ca-e5bda9e9bcce.jpg,1
data\raw\glass\6b7bd90b-3f4f-4a30-a487-707df80a480b.jpg,0
data\raw\metal\0cd1025d-6edc-407e-9b09-5b42e7935ed0.jpg,4
data\raw\plastic\38dd1c00-62b3-4748-aa75-9ba66e1c27d7.jpg,3
data\raw\paper\7c9adcc6-d980-4cd0-9cbc-f798084332ee.jpg,1
data\raw\glass\698d0882-a0b2-4ae2-aaf6-6f3f0b58be33.jpg,0
data\raw\cardboard\8f704f76-2a72-4665-af91-023a06f8009b.jpg,2
data\raw\glass\bee26d69-38fe-4f07-8ed0-9ac6530c2b2e.jpg,0
data\raw\metal\9ff42c2b-bb0a-4d1b-ad48-38fb4886616d.jpg,4
data\raw\metal\0e808632-66eb-413f-9daa-9b7f73dc0681.jpg,4
data\raw\plastic\ad79011a-9cc8-4977-9de3-77128ecbc6ac.jpg,3
data\raw\trash\dc00bd41-8f91-48cd-9241-18d87d773c48.jpg,5
data\raw\plastic\c8615fdc-d856-4648-a036-2b4c5e2cc3f5.jpg,3
data\raw\glass\80acd551-773e-4378-af97-37600d22ee46.jpg,0
data\raw\cardboard\78f8fe59-0e6d-48e7-a537-a6a0d03bc05b.jpg,2
data\raw\plastic\87fe8ce5-5f42-4015-8544-6cb4b33ea93a.jpg,3
data\raw\plastic\7dd299c1-b91c-40d8-9b8c-f7e3eb0b4fe8.jpg,3
data\raw\plastic\e907e1f3-bd9c-4521-a377-a5650e85e9c6.jpg,3
data\raw\metal\23006d62-ad5f-4861-900d-803a11c70bf9.jpg,4
data\raw\plastic\07fae866-eaff-4bbf-93d2-4c1405817eff.jpg,3
data\raw\glass\71f55864-a701-4760-9d6e-28f205ddb095.jpg,0
data\raw\paper\7004fe13-3ea6-4eb3-adc5-3f3643b9f5ba.jpg,1
data\raw\plastic\112be1c3-fb12-4324-9495-8396d9da5bd0.jpg,3
data\raw\paper\d04fea71-0b28-4477-a962-74e1ce2f2eec.jpg,1
data\raw\glass\c282180e-3c0b-4e93-9b4e-d4bb3cf2e01c.jpg,0
data\raw\metal\7baea1fd-0680-4106-b229-135782dca37c.jpg,4
data\raw\metal\fed69f4a-9fd6-4d44-93ab-06c0bfc20556.jpg,4
data\raw\glass\38f776d8-a398-46d8-ae80-269c7f03749d.jpg,0
data\raw\trash\f2bff2e1-ea6d-43cb-885c-f32965219b36.jpg,5
data\raw\plastic\4592ce62-cdc6-41b7-a23f-f638ee3fcfec.jpg,3
data\raw\paper\574baf4a-cbf4-40be-84fa-886cf0c9f97a.jpg,1
data\raw\glass\405b800d-a7a6-4c41-9e9a-aedae2f1bb5a.jpg,0
data\raw\paper\cb0b2a5d-b764-4463-a6e6-049a4ee780be.jpg,1
data\raw\paper\aae99449-95af-41f7-a6c1-e32456271a59.jpg,1
data\raw\cardboard\95d8114b-025b-4dff-870b-d326a521ac7d.jpg,2
data\raw\paper\d6bf9da3-5245-4e32-b3e1-5b5641b29f2e.jpg,1
data\raw\plastic\041331c2-d8da-42ca-ba4d-df4b46940893.jpg,3
data\raw\plastic\229881b6-48cf-4fe0-ba7e-65fc4dd3db66.jpg,3
data\raw\glass\be8f871e-5899-41dc-9a94-5f4225849c77.jpg,0
data\raw\paper\ef3dd789-47ab-4214-b481-b66a42f9a01c.jpg,1
data\raw\glass\67a8dfe8-e3de-463d-9c0b-9d0f2c9b6b09.jpg,0
data\raw\metal\5829ba66-e215-4cbe-8bbc-b6e333f8b2c6.jpg,4
data\raw\metal\6ffc05fd-5043-4487-b8e5-46f5d01f2716.jpg,4
data\raw\glass\38ef3578-588f-49f9-836b-99fe05728ffd.jpg,0
data\raw\metal\6993b605-2865-48db-933d-e69cf0d7ef87.jpg,4
data\raw\plastic\dab41ac9-a1be-4886-8516-dbbb5e39b804.jpg,3
data\raw\paper\cc15ec2d-40f8-4220-b3e9-0d457c3ba708.jpg,1
data\raw\metal\f36f901b-82c4-4c1d-8d89-aa93e528aba9.jpg,4
data\raw\trash\a7ab9752-6ea6-42ca-a46f-0bdd8745257d.jpg,5
data\raw\trash\91f0f7bd-7909-48b5-80c3-83de9f116e0e.jpg,5
data\raw\cardboard\d06e8d5f-3293-4879-b712-815693a974b0.jpg,2
data\raw\trash\22d67210-e124-4f7e-9ae4-32dcff2a62ef.jpg,5
data\raw\trash\cff104a7-62a0-46e8-bc61-5c544fe76ff2.jpg,5
data\raw\plastic\fb42957e-ebb2-4bde-bdcc-d1fbaec8833d.jpg,3
data\raw\cardboard\a1619a6f-2569-4a7a-8ae5-85da93a5edbb.jpg,2
data\raw\glass\e6081f1d-23fe-4a1c-b77d-60aa81e71c11.jpg,0
data\raw\plastic\85247395-d70c-46c2-881f-84cd6cac1533.jpg,3
data\raw\glass\7ecaa2bc-9821-454f-84a0-be63f204d095.jpg,0
data\raw\paper\e1f19fba-a8c6-41ad-b134-c76935d6f70b.jpg,1
data\raw\cardboard\60520561-992d-4241-8496-a87d6fcba4d7.jpg,2
data\raw\cardboard\94c5b9f4-2037-49b3-9f65-398fc46b92bf.jpg,2
data\raw\plastic\256814f7-354c-46f6-806f-cec483945f49.jpg,3
data\raw\glass\54af487f-bad0-4637-bfc4-ca8c7e8bcfcf.jpg,0
data\raw\paper\8428b9c2-9bc8-40aa-b8df-381e326ea7be.jpg,1
data\raw\metal\62161673-2967-4f9a-aa5e-a4776b9648f1.jpg,4
data\raw\trash\0e6d863c-23db-4b5c-b0e6-8960bbb64e7d.jpg,5
data\raw\paper\b6fce795-e695-4761-ab5b-796057642f5d.jpg,1
data\raw\paper\c4bd9a5b-aa43-4b6c-aaa1-a73aeddd317a.jpg,1
data\raw\plastic\d587288d-c8f0-405e-ae6c-a39ef20e2b55.jpg,3
data\raw\glass\ec7a7502-476f-4bcc-b303-d6fe28986195.jpg,0
data\raw\paper\6bdd0d3c-973d-44a1-bf9e-855bd7c28a44.jpg,1
data\raw\cardboard\a028b27d-36c6-4f3e-ad02-84794cae297a.jpg,2
data\raw\metal\7a8ec829-49ef-4e53-a1c3-805e0afb0da0.jpg,4
data\raw\glass\058a162b-97ca-4f3e-a797-ef0136578a5f.jpg,0
data\raw\paper\5adb0290-b4f6-4702-b879-0b888e0b6a1e.jpg,1
data\raw\metal\fb022981-8f1d-40b5-9598-7affc195e75b.jpg,4
data\raw\plastic\45bb02a6-eb06-4904-a549-d177db32936c.jpg,3
data\raw\cardboard\59179b32-3c00-455c-9761-ae4dbcf55775.jpg,2
data\raw\plastic\b16c1651-e661-4a9d-9f75-4b23376f0f55.jpg,3
data\raw\glass\bacf60dc-176d-41ab-81bd-c653d216c1a6.jpg,0
data\raw\paper\a6154aa1-9fb4-4e78-b7cf-f672e18f8ca1.jpg,1
data\raw\metal\40f4812e-c694-4cc3-af02-5e5b36c8224c.jpg,4
data\raw\plastic\ef38b4ca-2d74-4376-9372-12fbb34a6fa6.jpg,3
data\raw\metal\5e875b4d-4f06-4069-8c2c-85d2f5813495.jpg,4
data\raw\cardboard\c3864510-3ef3-4a15-92fd-1efbbbebc94e.jpg,2
data\raw\metal\7c55bf5b-9c89-427c-bd80-5083c22643d0.jpg,4
data\raw\cardboard\b630964c-a819-4770-95e4-2a0982197091.jpg,2
data\raw\trash\f00d6b7b-0d8f-428a-a40c-bbc6474115b7.jpg,5
data\raw\metal\367f4863-c59c-428b-9a90-ffa8c85a0ef0.jpg,4
data\raw\plastic\78708689-0151-47e5-b647-697730522048.jpg,3
data\raw\glass\6cc42a3b-901a-4780-8e33-542e914cf140.jpg,0
data\raw\glass\2de401fd-53e4-49a0-8e5b-ac76a084d1be.jpg,0
data\raw\trash\b3e45529-8473-458c-ad64-b30723837016.jpg,5
data\raw\metal\3a480132-3829-43ee-88a6-3af7624fa057.jpg,4
data\raw\metal\bb930376-f486-4313-b79c-1a6239aec35b.jpg,4
data\raw\plastic\1e7f3a6e-7ce9-4215-99ad-5388c74e4dc4.jpg,3
data\raw\glass\348417b5-218a-42b3-9881-e4e8b0cd2584.jpg,0
data\raw\plastic\aecea4dc-ac3d-452e-988f-fb1725d476b6.jpg,3
data\raw\plastic\6e66989e-86e8-42ef-b01b-f46f367a7316.jpg,3
data\raw\cardboard\10b34c36-05bb-4ec1-8d89-ac715186dea3.jpg,2
data\raw\trash\3413eb16-471b-4d87-9d72-7bac2a6471f2.jpg,5
